"opportunity_id","lead_id","opportunity_name","status","created_at"
"335","717","Opportunity for Gary Wade","Open","2025-07-10 08:37:24.846233"
"336","719","Opportunity for Christopher Vincent","Open","2025-06-12 05:33:00.195330"
"337","720","Opportunity for Sarah Rogers","Open","2025-07-30 16:49:23.686003"
"338","721","Opportunity for Christopher Wood","Closed Lost","2025-08-02 07:49:39.113971"
"339","723","Opportunity for Chad Price","Open","2025-10-09 16:13:51.045339"
"340","724","Opportunity for Jason Tyler","Open","2025-07-22 14:30:19.718912"
"341","726","Opportunity for Bryan Smith","Closed Lost","2025-09-22 22:33:38.728177"
"342","727","Opportunity for Nancy Davis","Closed Lost","2025-10-14 07:28:47.035503"
"343","729","Opportunity for Karen Walker","Closed Won","2025-09-10 19:47:25.335621"
"344","730","Opportunity for Troy Figueroa","Closed Won","2025-09-15 04:20:02.475500"
"345","731","Opportunity for Richard George","Open","2025-08-27 14:28:22.198358"
"346","732","Opportunity for Amy Mcdonald","Closed Won","2025-07-26 16:20:02.004472"
"347","734","Opportunity for Joseph Jefferson PhD","Open","2025-08-09 02:55:35.675747"
"348","735","Opportunity for Alexandra Roach","Open","2025-10-05 01:49:29.553744"
"349","736","Opportunity for Richard Butler","Closed Lost","2025-09-12 07:18:08.064593"
"350","737","Opportunity for Jennifer Graham","Closed Won","2025-07-21 03:31:40.097635"
"351","739","Opportunity for William Sloan","Open","2025-09-25 00:02:21.059103"
"352","740","Opportunity for Gabriel Hawkins","Closed Lost","2025-07-31 01:24:38.015350"
"353","742","Opportunity for Matthew Horne","Closed Won","2025-10-06 10:43:14.192583"
"354","744","Opportunity for Gregory Jones","Closed Lost","2025-10-01 17:27:08.856226"
"355","745","Opportunity for Randy Peterson","Open","2025-07-20 03:48:12.089232"
"356","746","Opportunity for Amber Dawson","Closed Lost","2025-10-25 00:17:59.012897"
"357","752","Opportunity for Jennifer Harris","Closed Lost","2025-08-31 21:27:38.174032"
"358","753","Opportunity for Jamie Blair","Closed Won","2025-08-23 08:05:50.451815"
"359","756","Opportunity for Nathaniel Short","Closed Lost","2025-10-16 17:55:22.349395"
"360","757","Opportunity for Jorge Travis","Closed Won","2025-08-20 06:56:18.767599"
"361","758","Opportunity for Mary Savage","Open","2025-06-25 21:33:45.697877"
"362","759","Opportunity for Felicia Moran","Open","2025-08-23 10:24:03.753356"
"363","761","Opportunity for David Silva","Closed Lost","2025-07-07 04:42:34.295181"
"364","762","Opportunity for Shane Miller","Closed Lost","2025-09-04 12:32:04.770005"
"365","764","Opportunity for Jesse Hayes","Closed Won","2025-07-26 00:40:22.806393"
"366","771","Opportunity for Mary Adams","Closed Won","2025-10-17 04:28:47.204394"
"367","772","Opportunity for Lauren Kerr","Closed Lost","2025-09-29 05:06:23.036259"
"368","773","Opportunity for Timothy Miller","Open","2025-08-16 11:19:51.777006"
"369","774","Opportunity for Earl Morales","Closed Lost","2025-07-02 03:14:58.903778"
"370","779","Opportunity for Paul Williams","Closed Lost","2025-07-08 18:24:54.732834"
"371","780","Opportunity for Jason Reed","Closed Won","2025-10-21 00:16:47.621912"
"372","781","Opportunity for Robert Murillo","Closed Won","2025-08-04 21:08:42.838655"
"373","782","Opportunity for Lindsey Nash","Closed Lost","2025-08-15 18:04:25.275054"
"374","783","Opportunity for Jose Oliver","Closed Lost","2025-10-27 01:33:32.208224"
"375","788","Opportunity for Scott Oneill","Open","2025-08-05 02:24:41.200318"
"376","789","Opportunity for Jamie Wang","Closed Won","2025-10-21 21:27:54.913906"
"377","790","Opportunity for Ricky Hubbard","Closed Lost","2025-09-18 03:06:06.759440"
"378","793","Opportunity for Rebekah Hill","Closed Won","2025-09-10 12:41:24.115910"
"379","795","Opportunity for Lisa Lindsey","Closed Lost","2025-09-23 09:55:03.500021"
"380","799","Opportunity for Jimmy Ray","Open","2025-07-28 12:55:29.872254"
"381","803","Opportunity for Joseph Villanueva","Closed Lost","2025-03-27 01:34:37.563516"
"382","804","Opportunity for Derrick Carlson","Open","2025-03-14 05:24:59.814449"
"383","808","Opportunity for Richard Barrera","Closed Lost","2025-03-17 19:04:38.539173"
"384","810","Opportunity for Shawn Gray","Closed Won","2025-03-23 15:27:40.420465"
"385","811","Opportunity for Daniel Nichols","Open","2025-02-20 06:30:29.877909"
"386","812","Opportunity for Danielle Cooper","Closed Lost","2025-03-27 10:24:34.925357"
"387","815","Opportunity for Zachary Brown","Closed Won","2025-03-09 11:43:40.004133"
"388","817","Opportunity for Isaiah Copeland","Closed Lost","2025-03-06 11:49:26.527409"
"389","824","Opportunity for Richard Davis","Open","2025-02-21 17:58:05.630997"
"390","828","Opportunity for Katrina Howard","Closed Won","2025-03-17 05:23:19.726319"
"391","834","Opportunity for Krista Rodriguez","Closed Lost","2025-03-02 17:14:27.032369"
"392","835","Opportunity for Barbara Hayes","Closed Won","2025-03-12 13:36:55.640618"
"393","836","Opportunity for Benjamin Gonzalez","Open","2025-03-20 20:36:29.964895"
"394","838","Opportunity for Rebecca Green","Open","2025-02-15 13:08:46.711784"
"395","840","Opportunity for Christopher Mitchell","Closed Lost","2025-02-15 14:48:52.300146"
"396","845","Opportunity for Evelyn Jones","Open","2025-03-20 19:21:05.603485"
"397","847","Opportunity for Fred Herman","Open","2025-02-14 11:01:33.026829"
"398","848","Opportunity for Tammy Krueger","Closed Won","2025-02-21 14:57:42.953160"
"399","850","Opportunity for Lisa Anderson","Closed Lost","2025-02-20 14:11:46.689106"
"400","852","Opportunity for Larry Clark","Open","2025-03-08 20:24:42.794323"
"401","856","Opportunity for Jennifer Knight","Closed Lost","2025-03-17 18:06:17.677510"
"402","857","Opportunity for Stephanie Miller","Closed Lost","2025-02-27 09:52:40.565070"
"403","858","Opportunity for Christine Schwartz","Closed Won","2025-02-17 08:34:54.403153"
"404","860","Opportunity for Deborah Murphy","Open","2025-02-25 14:22:27.413918"
"405","863","Opportunity for Marie Novak","Closed Lost","2025-03-08 19:26:56.155521"
"406","864","Opportunity for Jonathan Richardson","Closed Won","2025-03-14 02:04:22.740536"
"407","869","Opportunity for Trevor Richardson","Closed Won","2025-03-09 02:30:40.541772"
"408","870","Opportunity for Crystal Ramsey","Closed Won","2025-03-27 17:36:56.723606"
"409","871","Opportunity for Richard Howard","Closed Lost","2025-03-25 17:42:36.288074"
"410","872","Opportunity for Olivia Anderson","Closed Lost","2025-03-17 09:38:13.142326"
"411","873","Opportunity for Sylvia Blair","Closed Won","2025-03-15 06:41:18.045298"
"412","874","Opportunity for Anthony Davis","Open","2025-03-08 18:34:23.881620"
"413","875","Opportunity for Brittany Martin","Open","2025-03-13 16:00:38.262960"
"414","878","Opportunity for Edward Brown","Closed Lost","2025-03-14 07:32:03.315791"
"415","880","Opportunity for Dustin Gutierrez","Open","2025-03-08 22:27:12.583855"
"416","881","Opportunity for John Gonzalez","Closed Lost","2025-02-12 13:53:28.500687"
"417","883","Opportunity for Cheryl Hensley","Closed Lost","2025-02-25 21:42:11.368053"
"418","885","Opportunity for Crystal James","Open","2025-03-20 00:51:48.257725"
"419","889","Opportunity for Joshua Schwartz","Closed Lost","2025-03-19 08:07:02.182517"
"420","891","Opportunity for Tracy Johnson","Closed Lost","2025-03-03 00:48:42.543915"
"421","894","Opportunity for Joseph Stewart","Closed Lost","2025-04-01 07:04:08.731536"
"422","895","Opportunity for Allison Mccoy","Closed Lost","2025-02-24 08:58:36.913831"
"423","896","Opportunity for Wyatt Barnes","Open","2025-03-21 07:41:37.157328"
"424","898","Opportunity for Stephanie Howard","Closed Lost","2025-03-06 16:24:55.984535"
"425","899","Opportunity for Bethany Garcia","Closed Won","2025-03-22 12:18:49.775085"
"426","900","Opportunity for Daniel Ball","Closed Lost","2025-03-29 08:08:53.137395"
"427","902","Opportunity for Jimmy Garcia","Closed Won","2025-06-12 10:11:23.769394"
"428","903","Opportunity for Mallory Rodriguez","Open","2025-06-28 13:52:11.614484"
"429","905","Opportunity for Sarah Meyer","Open","2025-07-25 07:46:38.145863"
"430","907","Opportunity for Sandra Baxter","Closed Won","2025-07-15 20:37:32.740255"
"431","908","Opportunity for Mary Newman","Open","2025-08-06 23:00:33.683927"
"432","910","Opportunity for Jerry Ferguson","Closed Lost","2025-07-27 22:36:00.350032"
"433","912","Opportunity for Leslie Fischer","Closed Won","2025-08-02 10:34:30.706131"
"434","914","Opportunity for Whitney Rivera","Open","2025-08-04 06:25:31.525773"
"435","916","Opportunity for Gary Morgan","Closed Won","2025-08-02 22:05:01.818058"
"436","917","Opportunity for Ashley Clark","Closed Won","2025-07-15 20:35:47.095580"
"437","919","Opportunity for Scott Shepherd","Closed Won","2025-08-01 16:47:04.228263"
"438","924","Opportunity for Stephanie Hughes","Closed Lost","2025-07-17 19:45:13.315611"
"439","925","Opportunity for William Nguyen","Open","2025-07-02 05:33:28.690674"
"440","928","Opportunity for Brooke Ross","Closed Lost","2025-07-07 06:06:15.293089"
"441","930","Opportunity for Kathy Miller","Closed Won","2025-07-26 19:59:17.982891"
"442","932","Opportunity for Daniel Bowen","Closed Won","2025-06-19 13:34:00.945260"
"443","935","Opportunity for Cynthia Huffman","Open","2025-07-10 13:06:19.059136"
"444","937","Opportunity for Melinda Tyler","Open","2025-06-19 12:13:18.310560"
"445","941","Opportunity for Kristen Nguyen","Closed Won","2025-07-12 01:21:53.132403"
"446","942","Opportunity for Kevin Barrera","Closed Won","2025-07-17 12:56:47.604803"
"447","943","Opportunity for Adam Owens","Closed Lost","2025-08-01 15:34:57.859637"
"448","948","Opportunity for Patrick Barnes","Open","2025-06-29 02:44:14.240820"
"449","950","Opportunity for Dr. Michael Stephenson","Closed Won","2025-07-23 07:51:58.111248"
"450","956","Opportunity for Cody Nunez","Closed Lost","2025-07-07 20:06:32.432144"
"451","959","Opportunity for Julie Hernandez","Closed Won","2025-07-01 15:22:58.522462"
"452","961","Opportunity for Thomas Gray","Open","2025-07-29 04:04:57.614648"
"453","962","Opportunity for Mike Perez","Open","2025-07-24 10:02:21.850091"
"454","963","Opportunity for Nicholas Sanders","Closed Lost","2025-07-23 21:33:10.693769"
"455","964","Opportunity for Monica Rodriguez","Closed Lost","2025-08-01 12:26:02.956331"
"456","966","Opportunity for Dwayne Campbell","Closed Lost","2025-06-14 20:13:45.162147"
"457","969","Opportunity for Dr. Paul Pugh","Closed Won","2025-08-09 21:54:36.086823"
"458","970","Opportunity for Mrs. Emily Beck","Closed Lost","2025-06-27 06:40:29.596789"
"459","971","Opportunity for Beth Daniels","Open","2025-06-04 20:51:26.080531"
"460","972","Opportunity for Karen Moran","Closed Won","2025-07-09 22:42:15.024887"
"461","974","Opportunity for Michael Richardson","Open","2025-06-19 22:30:18.846049"
"462","979","Opportunity for Christopher Logan","Closed Won","2025-07-14 18:18:33.140817"
"463","981","Opportunity for David Murray","Closed Lost","2025-07-09 14:58:58.100509"
"464","982","Opportunity for Phillip Hughes","Closed Won","2025-07-15 20:10:42.807548"
"465","985","Opportunity for Tonya Allen","Open","2025-06-07 02:50:03.912686"
"466","987","Opportunity for Bethany Rubio","Open","2025-06-25 16:28:52.334532"
"467","989","Opportunity for Mr. James Thompson","Open","2025-06-27 13:34:41.105644"
"468","991","Opportunity for Mariah Gomez","Open","2025-06-11 15:45:24.220831"
"469","992","Opportunity for Robert Williams","Open","2025-07-08 10:26:43.332996"
"470","993","Opportunity for William Flores","Closed Won","2025-07-25 10:31:11.924072"
"471","994","Opportunity for Eric Patterson","Closed Lost","2025-07-28 01:19:35.494854"
"472","995","Opportunity for Christopher Stein","Closed Lost","2025-06-20 12:25:27.951235"
"473","1001","Opportunity for Rebecca Scott","Closed Won","2025-08-31 22:23:48.085476"
"474","1002","Opportunity for Kelsey Hernandez","Closed Won","2025-08-28 22:23:48.804726"
"475","1004","Opportunity for Olivia Carey","Closed Lost","2025-09-01 22:23:48.747722"
"476","1008","Opportunity for Michael Leonard","Open","2025-08-26 22:23:48.928082"
"477","1010","Opportunity for Sabrina Campbell","Closed Won","2025-09-03 22:23:48.035024"
"478","1011","Opportunity for Katherine Wilkins","Open","2025-08-31 22:23:48.939669"
"479","1012","Opportunity for Tracy Gordon","Closed Won","2025-09-02 22:23:48.732382"
"480","1013","Opportunity for Nicholas Hoffman","Open","2025-08-29 22:23:48.147183"
"481","1015","Opportunity for Roger Brown","Open","2025-08-25 22:23:48.725213"
"482","1016","Opportunity for Kenneth Hahn","Closed Lost","2025-09-02 22:23:48.793081"
"483","1025","Opportunity for Marcus Salas","Closed Won","2025-08-31 22:23:48.874522"
"484","1026","Opportunity for Brandy Anderson","Closed Lost","2025-09-03 22:23:48.046427"
"485","1030","Opportunity for Jordan Alvarez","Open","2025-08-31 22:23:48.252471"
"486","1032","Opportunity for Richard Thornton","Closed Lost","2025-09-02 22:23:48.531764"
"487","1033","Opportunity for Taylor Browning","Open","2025-08-31 22:23:48.674671"
"488","1038","Opportunity for Jennifer Jones","Open","2025-09-01 22:23:48.015424"
"489","1040","Opportunity for Kelly Obrien","Open","2025-08-29 22:23:48.691578"
"490","1041","Opportunity for Timothy Palmer","Open","2025-08-27 22:23:48.321654"
"491","1047","Opportunity for Brent Hogan","Open","2025-08-25 22:23:48.934076"
"492","1048","Opportunity for Christine Maynard","Closed Lost","2025-09-03 22:23:48.715668"
"493","1049","Opportunity for John Sanchez","Open","2025-09-01 22:23:48.189026"
"494","1051","Opportunity for Carlos Anderson","Closed Won","2025-08-27 22:23:48.298772"
"495","1052","Opportunity for Kathleen Ryan","Closed Won","2025-09-01 22:23:48.888048"
"496","1054","Opportunity for Jeremy Davidson","Open","2025-09-01 22:23:48.281554"
"497","1057","Opportunity for Ricky Miller","Closed Won","2025-09-02 22:23:48.877921"
"498","1060","Opportunity for Lauren Eaton","Open","2025-08-25 22:23:48.193396"
"499","1061","Opportunity for Randy Gonzalez","Closed Lost","2025-08-26 22:23:48.583164"
"500","1062","Opportunity for Jennifer Shields","Open","2025-08-31 22:23:48.516769"
"501","1063","Opportunity for Melissa Hernandez MD","Closed Won","2025-09-02 22:23:48.570177"
"502","1065","Opportunity for Donna Moore","Open","2025-08-26 22:23:48.325316"
"503","1068","Opportunity for Kimberly Stevens","Closed Won","2025-08-27 22:23:48.206573"
"504","1070","Opportunity for Lisa Graham","Closed Won","2025-08-26 22:23:48.234901"
"505","1074","Opportunity for Pamela Estrada","Open","2025-08-26 22:23:48.981270"
"506","1076","Opportunity for Joseph Ayers","Closed Lost","2025-08-28 22:23:48.739577"
"507","1079","Opportunity for Teresa Smith","Open","2025-08-31 22:23:48.488686"
"508","1081","Opportunity for Daniel Camacho","Open","2025-08-28 22:23:48.072950"
"509","1089","Opportunity for Jocelyn Collier","Open","2025-08-26 22:23:48.347049"
"510","1095","Opportunity for Jennifer Cobb","Closed Lost","2025-08-29 22:23:48.933022"
"511","1098","Opportunity for David Paul","Closed Lost","2025-08-31 22:23:48.107795"
"512","1099","Opportunity for Lori Rogers","Closed Won","2025-09-03 22:23:48.757266"
"513","1102","Opportunity for Cody Henson","Closed Lost","2025-05-29 11:15:58.575334"
"514","1104","Opportunity for Teresa Stone","Closed Won","2025-06-18 16:30:18.509070"
"515","1105","Opportunity for Todd Myers","Open","2025-06-07 05:43:36.693331"
"516","1107","Opportunity for Janet Brown","Closed Lost","2025-06-11 18:34:31.221269"
"517","1108","Opportunity for Kristina Garza","Closed Won","2025-05-27 13:01:06.066887"
"518","1110","Opportunity for Laura Chavez","Closed Lost","2025-06-04 13:14:44.278982"
"519","1113","Opportunity for Erica Marquez","Open","2025-07-02 03:34:43.495814"
"520","1114","Opportunity for Jordan Watson","Closed Won","2025-05-28 13:18:30.719335"
"521","1115","Opportunity for Christopher Scott","Closed Lost","2025-07-06 09:52:24.200678"
"522","1116","Opportunity for James Prince","Closed Won","2025-06-18 09:18:30.802960"
"523","1117","Opportunity for William Williams","Open","2025-06-24 19:45:01.696327"
"524","1119","Opportunity for Dana Cook","Closed Lost","2025-07-11 09:29:40.071829"
"525","1120","Opportunity for Brandon Mueller","Closed Won","2025-05-31 03:51:59.320299"
"526","1121","Opportunity for Michelle West","Closed Won","2025-06-12 21:45:37.974571"
"527","1122","Opportunity for Jennifer Young","Closed Won","2025-05-26 09:27:43.437582"
