"deal_id","opportunity_id","deal_name","amount","closed_at"
"370","1122","Deal with John Garrett","18910","2025-08-26 09:17:31.652333"
"371","1126","Deal with Kari Hogan","12394","2025-07-24 19:04:28.646850"
"372","1128","Deal with Wendy Charles","18449","2025-07-09 00:08:56.396159"
"373","1130","Deal with Angie Smith","17102","2025-07-14 13:55:38.218161"
"374","1131","Deal with Tracy Madden","23061","2025-07-21 15:12:02.947196"
"375","1132","Deal with Rebecca Guerra","46355","2025-07-07 10:55:32.113305"
"376","1133","Deal with Amy Harrison","39836","2025-07-02 17:34:06.521033"
"377","1143","Deal with Michael Washington","40084","2025-07-05 00:22:08.222690"
"378","1145","Deal with Valerie Nguyen","41680","2025-06-26 11:23:05.274794"
"379","1147","Deal with Michael Juarez","43677","2025-07-11 06:04:27.678509"
"380","1150","Deal with Kimberly Leon","25119","2025-06-30 18:14:01.135868"
"381","1151","Deal with Karen Griffin","24287","2025-07-08 08:04:44.766361"
"382","1153","Deal with Michael Collins","16981","2025-07-05 12:02:25.481249"
"383","1161","Deal with Dawn James","7784","2025-07-06 02:35:10.538458"
"384","1163","Deal with Corey Ryan","33730","2025-06-26 08:07:19.635286"
"385","1164","Deal with Jo Lucas","16344","2025-07-05 20:57:14.371740"
"386","1168","Deal with Rebekah Maddox","38160","2025-06-28 21:20:46.221276"
"387","1171","Deal with Dawn Smith","46802","2025-07-14 21:34:50.907049"
"388","1176","Deal with Penny Campbell","41275","2025-06-24 08:43:25.485635"
"389","1182","Deal with Timothy Clark","22184","2025-06-14 08:43:25.466892"
"390","1187","Deal with Brian Kelly","44810","2025-06-14 08:43:25.200413"
"391","1190","Deal with Brenda Madden","22766","2025-06-12 08:43:25.240419"
"392","1192","Deal with Francis Keller","13508","2025-06-12 08:43:25.357397"
"393","1193","Deal with Jennifer Johnston","25038","2025-06-19 08:43:25.656519"
"394","1194","Deal with Sheila Franklin","48384","2025-06-10 08:43:25.768778"
"395","1196","Deal with Angela Russell","14795","2025-06-07 08:43:25.921828"
"396","1206","Deal with Lisa Browning","11696","2025-06-29 08:43:25.428508"
"397","1209","Deal with Calvin Long MD","46349","2025-06-27 08:43:25.732040"
"398","1216","Deal with Amy Coleman","31101","2025-06-18 08:43:25.351139"
"399","1218","Deal with Mark Anderson","36387","2025-06-25 08:43:25.688170"
"400","1219","Deal with Erin Lopez","36420","2025-06-26 08:43:25.036009"
"401","1220","Deal with David Patterson","16286","2025-06-19 08:43:25.409665"
"402","1226","Deal with Rebecca Alvarez","29896","2025-04-03 16:42:37.822064"
"403","1227","Deal with Kelly Stephens","41024","2025-04-24 02:39:36.804795"
"404","1228","Deal with David Steele","18312","2025-05-12 02:40:12.300393"
"405","1232","Deal with Mrs. Tiffany Gomez MD","22082","2025-01-18 14:01:25.587911"
"406","1233","Deal with Cory Palmer","44027","2025-04-25 17:08:34.949515"
"407","1234","Deal with Cynthia Garrison","27280","2025-06-09 20:38:01.302693"
"408","1239","Deal with Melissa Howard","36752","2025-06-09 17:53:58.593396"
"409","1240","Deal with Tammy Craig","13081","2025-02-25 19:45:38.261173"
"410","1242","Deal with Daniel Williams","47267","2025-02-13 22:12:39.920231"
"411","1243","Deal with Carla Ramirez","23297","2025-03-07 16:07:46.167325"
"412","1250","Deal with Thomas Crawford","24034","2025-05-31 23:58:59.776027"
"413","1251","Deal with Joseph Price","43563","2025-07-12 02:24:41.586532"
"414","1253","Deal with Denise Cox","41941","2025-04-16 07:42:49.534272"
"415","1254","Deal with Cheryl Washington","25722","2025-06-26 07:03:02.068640"
"416","1260","Deal with Crystal Esparza","13605","2025-06-01 01:51:27.485320"
"417","1261","Deal with Kathleen Moore","11134","2025-04-08 19:00:56.566035"
"418","1263","Deal with Joshua Chen","39767","2025-02-09 03:38:12.473812"
"419","1270","Deal with Frank Cox","19018","2025-03-27 18:12:10.573620"
"420","1272","Deal with Kari Ward","28700","2025-04-06 21:32:54.247631"
"421","1275","Deal with Jackson Frost","23277","2025-04-16 05:00:55.033472"
"422","1277","Deal with Amy Harper","5490","2025-06-24 19:38:52.530505"
"423","1280","Deal with Natalie Bell","44398","2025-04-30 16:53:09.033448"
"424","1282","Deal with Brandon Evans DDS","10716","2025-05-23 20:45:40.103807"
"425","1283","Deal with Christopher Brown","39356","2025-05-05 17:09:01.870599"
"426","1284","Deal with Charles Mcdowell","21322","2025-07-28 10:30:23.536656"
"427","1287","Deal with Brittany Garcia","15497","2025-05-10 00:04:53.539207"
"428","1288","Deal with Jorge Williams","8403","2025-05-24 08:24:44.110923"
"429","1289","Deal with Eric Morgan","39796","2025-05-19 12:48:29.770293"
"430","1292","Deal with Jennifer Howe","5066","2025-05-15 06:47:19.400006"
"431","1296","Deal with John Richmond","26793","2025-06-21 21:28:47.820285"
"432","1298","Deal with Diana Juarez","35064","2025-05-09 04:16:48.190305"
"433","1302","Deal with Gary Thomas","11476","2025-05-01 00:09:01.388927"
"434","1307","Deal with Jacob Patton","30316","2025-03-27 08:09:26.057399"
"435","1308","Deal with Tony Miles","13812","2025-02-05 19:23:12.254282"
"436","1310","Deal with Mike Garza","29697","2025-06-17 15:28:50.727884"
"437","1311","Deal with Timothy Key","43990","2025-06-30 03:12:14.080567"
"438","1312","Deal with Julia Kennedy","13168","2025-07-28 09:46:45.815826"
"439","1313","Deal with Sheryl Hill","31059","2025-04-04 16:54:02.004009"
"440","1324","Deal with Kimberly Bartlett","31680","2025-08-22 14:34:50.278281"
"441","1326","Deal with Dave Beck","46611","2025-08-23 14:34:50.973838"
"442","1327","Deal with Emily James","21067","2025-08-24 14:34:50.075192"
"443","1329","Deal with Mrs. Sheila Jackson","34551","2025-08-25 14:34:50.340528"
"444","1330","Deal with Ryan Wall","17729","2025-08-31 14:34:50.931008"
"445","1331","Deal with Lonnie Woodward","34206","2025-09-07 14:34:50.571293"
"446","1332","Deal with Carrie Roberts","43465","2025-09-08 14:34:50.838498"
"447","1336","Deal with Jerome Sims","34865","2025-09-02 14:34:50.236769"
"448","1344","Deal with Kyle Baker","13911","2025-08-24 14:34:50.523677"
"449","1345","Deal with Kayla Kelly","44705","2025-09-06 14:34:50.609399"
"450","1348","Deal with Joshua Anderson","5393","2025-09-01 14:34:50.591734"
"451","1350","Deal with Antonio Moore","23880","2025-08-30 14:34:50.494680"
"452","1351","Deal with Katherine Jackson","7277","2025-09-06 14:34:50.137342"
"453","1355","Deal with Brandon Perez","37766","2025-08-27 14:34:50.701101"
"454","1357","Deal with Charles Weber","19336","2025-09-05 14:34:50.147374"
"455","1358","Deal with Donald Gomez","23727","2025-09-09 14:34:50.063226"
"456","1361","Deal with Erik Taylor","21181","2025-08-26 14:34:50.458954"
"457","1363","Deal with Jeffery Hancock","36935","2025-08-23 14:34:50.461690"
"458","1367","Deal with Joseph Lewis","33905","2025-09-08 14:34:50.344455"
"459","1368","Deal with Adam Taylor","24098","2025-08-26 14:34:50.717696"
"460","1369","Deal with Kathy Griffin MD","11343","2025-09-05 14:34:50.877045"
"461","1371","Deal with Anthony Farmer","37039","2025-08-21 14:34:50.764221"
"462","1373","Deal with Cynthia Robertson","24844","2025-08-25 13:02:42.601444"
"463","1374","Deal with Beverly Payne","34544","2025-05-12 22:10:04.133434"
"464","1377","Deal with Monique Hanson","32844","2025-07-25 18:12:40.194293"
"465","1378","Deal with John Byrd","17348","2025-05-14 15:58:36.801115"
"466","1383","Deal with Nicole Moody","27746","2025-08-18 10:57:03.129547"
"467","1392","Deal with Raymond Gardner","31031","2025-06-14 03:03:55.547756"
"468","1398","Deal with Kathryn Neal","15643","2025-05-26 16:26:08.763084"
"469","1399","Deal with Maria Strong","46941","2025-07-24 02:56:07.666249"
"470","1401","Deal with Shawn Patterson","29427","2025-08-13 18:43:06.193843"
"471","1408","Deal with Rachel English","42846","2025-04-06 00:51:18.568063"
"472","1410","Deal with Annette Stewart","7432","2025-06-28 13:25:53.511351"
"473","1413","Deal with Dustin Jones","7088","2025-06-09 10:03:09.451461"
"474","1415","Deal with Daniel Bright","33303","2025-03-25 12:32:25.454847"
"475","1420","Deal with Dana Long","17228","2025-03-30 17:56:19.216128"
"476","1422","Deal with Brandon Lambert","8619","2025-08-23 06:01:21.181882"
"477","1424","Deal with Terry Herrera","24557","2025-05-12 15:32:03.550985"
"478","1425","Deal with Jennifer Morris","18339","2025-08-06 15:42:41.119031"
"479","1426","Deal with Derek Reilly","15657","2025-03-06 13:35:30.831451"
"480","1427","Deal with Matthew King","11866","2025-03-07 13:35:30.728723"
"481","1428","Deal with Wanda Cruz","43581","2025-03-27 13:35:30.952549"
"482","1433","Deal with Sherry Rogers","36524","2025-03-23 13:35:30.871836"
"483","1436","Deal with Jonathan Powers","40571","2025-03-10 13:35:30.688718"
"484","1437","Deal with Danielle Harris","18397","2025-03-10 13:35:30.786961"
"485","1438","Deal with Adriana Bryant","5732","2025-03-07 13:35:30.018166"
"486","1439","Deal with Monica Schwartz","13520","2025-03-06 13:35:30.188008"
"487","1440","Deal with Victoria Edwards","11927","2025-03-24 13:35:30.952115"
"488","1446","Deal with Lisa Stephens","19601","2025-03-17 13:35:30.181713"
"489","1448","Deal with Adam Lane","49130","2025-03-07 13:35:30.494595"
"490","1449","Deal with Erin Myers","15636","2025-03-11 13:35:30.926809"
"491","1454","Deal with Paul Mendez","31999","2025-03-19 13:35:30.752381"
"492","1455","Deal with Shawn Yang","40192","2025-03-17 13:35:30.531914"
"493","1456","Deal with Brandi Miller","32449","2025-03-06 13:35:30.965876"
"494","1458","Deal with Tim Buck","35614","2025-03-23 13:35:30.160235"
"495","1462","Deal with Mary Brown","8887","2025-03-22 13:35:30.490006"
"496","1464","Deal with Melissa Smith","16073","2025-03-20 13:35:30.730423"
"497","1468","Deal with Julie Mendoza","47999","2025-03-13 13:35:30.521718"
"498","1475","Deal with Daniel Hines","14305","2025-10-16 11:08:08.618657"
"499","1481","Deal with Christopher Gregory","36905","2025-10-23 11:08:08.016197"
"500","1484","Deal with Tommy Smith","48107","2025-10-08 11:08:08.662651"
"501","1487","Deal with Robert Baker","17858","2025-10-13 11:08:08.839718"
"502","1495","Deal with Caleb Walker","16885","2025-10-10 11:08:08.820446"
"503","1497","Deal with Joshua Kennedy","10294","2025-10-14 11:08:08.416123"
"504","1498","Deal with Grant James","35424","2025-10-16 11:08:08.228168"
"505","1500","Deal with Megan Fernandez","35153","2025-10-27 11:08:08.407768"
"506","1505","Deal with Kimberly Best","6937","2025-10-18 11:08:08.318606"
"507","1508","Deal with Brenda Green","27889","2025-10-19 11:08:08.453223"
"508","1512","Deal with Doris Andrade","46003","2025-10-23 11:08:08.338120"
"509","1513","Deal with Brianna Singh","8201","2025-10-20 11:08:08.468273"
"510","1516","Deal with Christina Johnson","31005","2025-10-22 11:08:08.986378"
"511","1519","Deal with Kyle Barber","41560","2025-10-24 11:08:08.627943"
"512","1520","Deal with Jose Jimenez","40606","2025-09-21 02:40:54.815024"
"513","1521","Deal with Roberta Perry","14581","2025-09-22 02:40:54.739063"
"514","1527","Deal with Logan Graham","24267","2025-09-18 02:40:54.710147"
"515","1533","Deal with Benjamin Mcmahon","45154","2025-09-12 02:40:54.936171"
"516","1538","Deal with Kenneth Lloyd","49294","2025-09-19 02:40:54.512694"
"517","1544","Deal with Mark Young","20834","2025-09-20 02:40:54.865098"
"518","1545","Deal with Bryan Bryant","49237","2025-09-14 02:40:54.870059"
"519","1547","Deal with Thomas Coleman","28550","2025-09-18 02:40:54.000139"
"520","1550","Deal with Jacob Nielsen","5975","2025-09-15 02:40:54.885014"
"521","1553","Deal with Devin Martin","15219","2025-09-30 02:40:54.003682"
"522","1560","Deal with Robin Andrews","23084","2025-09-15 02:40:54.240207"
"523","1561","Deal with Robert Newton","18431","2025-09-12 02:40:54.223191"
"524","1563","Deal with Adam Barber","38937","2025-09-14 02:40:54.170574"
"525","1571","Deal with Kayla Griffith","10638","2025-10-06 22:37:24.183890"
"526","1572","Deal with Jeffrey Ellis","46036","2025-11-29 15:20:39.020303"
"527","1577","Deal with Matthew Reyes","16497","2025-10-24 04:41:16.774930"
"528","1579","Deal with Amanda Kelly","48158","2025-11-04 20:56:05.237172"
"529","1584","Deal with Carol Anderson","17259","2025-11-14 01:44:03.785287"
"530","1585","Deal with Jordan Williams","48088","2025-09-30 05:23:20.041397"
"531","1587","Deal with Tracy Garcia","25469","2025-10-09 21:12:08.101112"
"532","1589","Deal with Matthew Mayer","28874","2025-12-08 03:29:27.819576"
"533","1591","Deal with Carl Walker","48030","2025-09-19 22:13:59.810472"
"534","1592","Deal with Dr. Kimberly Ward","30342","2025-09-29 20:57:44.994843"
"535","1599","Deal with Kyle Becker","11917","2025-11-04 04:42:41.396515"
"536","1600","Deal with Jimmy Phillips","30131","2025-12-01 02:31:35.411450"
"537","1606","Deal with Brent Moore","7452","2025-11-04 07:17:43.733224"
"538","1608","Deal with Erika Harding","48874","2025-09-18 07:47:05.232268"
"539","1610","Deal with Robert Wright","5576","2025-09-15 06:44:40.013066"
"540","1616","Deal with Denise Howell","26157","2025-10-13 16:38:17.177082"
"541","1617","Deal with Laurie Smith","42088","2025-10-25 10:09:12.248099"
"542","1618","Deal with Kathryn Clark","8432","2025-10-27 17:54:33.057308"
"543","1628","Deal with Joseph Powell","14386","2025-09-09 16:51:49.096108"
"544","1629","Deal with Angel Collins","26949","2025-08-25 13:56:21.030396"
"545","1630","Deal with Troy Garcia","27451","2025-08-08 23:51:39.884580"
"546","1631","Deal with Scott Hale","36694","2025-08-26 11:02:32.043160"
"547","1633","Deal with Christine Rivera","38799","2025-07-18 11:45:17.707633"
"548","1640","Deal with Ian Watson","48190","2025-10-02 05:47:28.746753"
"549","1641","Deal with Greg Mcneil","27245","2025-10-11 01:18:00.643766"
"550","1651","Deal with Heather Lawson","37394","2025-10-16 04:45:22.481165"
"551","1660","Deal with Ashley Stein","44524","2025-08-12 23:25:24.081538"
"552","1666","Deal with Angela Mitchell","5975","2025-09-16 14:37:13.383215"
"553","1667","Deal with James Guzman","34671","2025-11-13 19:20:56.728311"
"554","1668","Deal with Melissa Pratt","5850","2025-08-11 07:40:49.372399"
"555","1674","Deal with Steven Fleming","20546","2025-08-12 09:21:01.114194"
"556","1680","Deal with Ryan Wilson","32364","2025-09-11 23:00:15.346844"
"557","1684","Deal with Vanessa Mahoney","32374","2025-09-12 23:01:50.117996"
"558","1690","Deal with Valerie Burns","18919","2025-07-26 07:53:09.901609"
"559","1691","Deal with Robert Thomas","34144","2025-08-17 04:02:39.735880"
"560","1692","Deal with Victor Ramos","12803","2025-10-23 19:40:25.874592"
"561","1697","Deal with Charles Sanders","6719","2025-11-06 23:06:59.684746"
"562","1699","Deal with Janet Phillips","19835","2025-11-14 18:53:51.609041"
"563","1700","Deal with David Boyd","36099","2025-08-22 16:23:20.766889"
"564","1703","Deal with Alicia Copeland","47028","2025-07-10 07:46:11.433239"
"565","1708","Deal with John Burns","32418","2025-06-25 07:46:11.378729"
"566","1716","Deal with Stacy May","9513","2025-07-01 07:46:11.894990"
"567","1717","Deal with Brittany Smith","19684","2025-07-07 07:46:11.225362"
"568","1719","Deal with Sarah Castro","18364","2025-06-26 07:46:11.325728"
"569","1721","Deal with Erica Wood","22551","2025-06-28 07:46:11.667268"
"570","1722","Deal with Tara Harper","21098","2025-07-16 07:46:11.877542"
"571","1730","Deal with Michael Lopez","45546","2025-07-07 07:46:11.258500"
"572","1732","Deal with Julie Vincent","24839","2025-07-14 07:46:11.682989"
"573","1734","Deal with Michael Williams","47852","2025-06-24 07:46:11.716272"
"574","1736","Deal with Alexander Wilson","12241","2025-07-08 07:46:11.275310"
"575","1737","Deal with Jamie Johnson","36490","2025-06-25 07:46:11.324267"
"576","1741","Deal with Sarah Ramos","17120","2025-07-04 07:46:11.495532"
"577","1742","Deal with Jeffery Davis","37206","2025-07-05 07:46:11.792803"
"578","1746","Deal with Judy Wright MD","14033","2025-07-10 07:46:11.093227"
"579","1748","Deal with Howard Powell","24645","2025-05-11 22:24:53.400714"
"580","1750","Deal with Laurie Erickson","43620","2025-05-29 03:43:13.353814"
"581","1753","Deal with James Moreno","41566","2025-08-27 07:11:50.532981"
"582","1764","Deal with Nancy Anderson DDS","23319","2025-08-24 09:50:10.747277"
"583","1767","Deal with Johnny Gardner","22288","2025-08-13 21:45:29.467646"
"584","1769","Deal with Joann Gray","44044","2025-10-28 06:04:15.133975"
"585","1772","Deal with Karl Taylor","18401","2025-06-14 06:18:58.089420"
"586","1773","Deal with Kelly Hartman","22988","2025-05-05 23:05:16.968819"
"587","1774","Deal with Joseph Wilson","48395","2025-09-18 19:06:17.026660"
"588","1775","Deal with Amy Lara","33211","2025-08-12 09:49:37.167219"
"589","1776","Deal with Makayla Gordon","25790","2025-10-19 14:31:57.032991"
